dataset,contrast,context,treated,control,program,measured_genes,n_treated,n_control,score_difference,hedges_g,standard_error,p_value,permutations,role,q_global,q_dataset
GSE197622,dorDG_Microglia2_FT_vs_Sham,dorDG:Microglia2,FT,Sham,neuronal_survival,156,4,5,0.07350826985508013,0.45369484040093766,0.681691122357083,0.5079365079365079,126,cell_type_map,0.7215686274509804,0.9384808537350912
GSE197622,dorDG_Microglia2_FT_vs_Sham,dorDG:Microglia2,FT,Sham,precursor_proliferation,82,4,5,-0.07370721172338832,-0.23227416259279884,0.6736866210109536,0.7063492063492064,126,cell_type_map,0.8582809224318658,0.9787234042553191
GSE197622,dorDG_Microglia2_FT_vs_Sham,dorDG:Microglia2,FT,Sham,projection_development,603,4,5,-0.007432690821585254,-0.0473405449244846,0.6709396996108064,0.9285714285714286,126,cell_type_map,0.9792576419213974,1.0
GSE197622,dorDG_Microglia2_FT_vs_Sham,dorDG:Microglia2,FT,Sham,synapse_organization,349,4,5,0.016605137332125052,0.07975936497359211,0.6711589952303718,0.9047619047619048,126,cell_type_map,0.9668141592920354,1.0
GSE197622,dorDG_Microglia2_FT_vs_Sham,dorDG:Microglia2,FT,Sham,synaptic_plasticity,222,4,5,-0.00845340197768713,-0.05440128141376904,0.6709779376519587,0.9285714285714286,126,cell_type_map,0.9792576419213974,1.0
GSE197622,dorDG_Microglia2_FT_vs_Sham,dorDG:Microglia2,FT,Sham,extent_exclusive,399,4,5,-0.017488211316259515,-0.11544959431015822,0.6715296296423551,0.8412698412698413,126,cell_type_map,0.94276875483372,1.0
GSE197622,dorDG_Microglia2_FT_vs_Sham,dorDG:Microglia2,FT,Sham,integration_exclusive,342,4,5,0.027307225022261603,0.16347518030523842,0.6722416728791935,0.7936507936507936,126,cell_type_map,0.9099099099099099,1.0
GSE197622,dorDG_Microglia2_FT_vs_Sham,dorDG:Microglia2,FT,Sham,integration_bias,1444,4,5,0.12030808341265935,0.4959063167969337,0.6837879305247822,0.42857142857142855,126,cell_type_map,0.6489028213166145,0.8679245283018868
GSE197622,dorDG_Microglia2_FT_vs_Sham,dorDG:Microglia2,FT,Sham,exclusive_integration_bias,741,4,5,0.33403862046622146,0.5013749196153666,0.684072720132846,0.4523809523809524,126,cell_type_map,0.669218989280245,0.897560975609756
GSE197622,dorDG_Mossy_FT_vs_Sham,dorDG:Mossy,FT,Sham,extent_composite,1210,4,3,0.07582163323530101,1.2927973278611757,0.8662943070491881,0.11428571428571428,35,cell_type_map,0.24920993227990967,0.4329411764705882
GSE197622,dorDG_Mossy_FT_vs_Sham,dorDG:Mossy,FT,Sham,integration_composite,1123,4,3,0.07176572521394466,0.8295031415133247,0.8075524004740379,0.22857142857142856,35,cell_type_map,0.42113662852299216,0.6280602636534839
GSE197622,dorDG_Mossy_FT_vs_Sham,dorDG:Mossy,FT,Sham,neurogenesis,1194,4,3,0.07780308059953506,1.3302171108642773,0.8719409897102807,0.11428571428571428,35,cell_type_map,0.24920993227990967,0.4329411764705882
GSE197622,dorDG_Mossy_FT_vs_Sham,dorDG:Mossy,FT,Sham,neuron_differentiation,955,4,3,0.07336407000945983,1.1950518086480861,0.8521433071195476,0.14285714285714285,35,cell_type_map,0.30131004366812225,0.4842105263157895
GSE197622,dorDG_Mossy_FT_vs_Sham,dorDG:Mossy,FT,Sham,neuron_maturation,42,4,3,0.02683701531018373,0.25627034767694895,0.7680499869430243,0.7142857142857143,35,cell_type_map,0.8625,0.9787234042553191
GSE197622,dorDG_Mossy_FT_vs_Sham,dorDG:Mossy,FT,Sham,neuronal_survival,175,4,3,0.17968232130520098,2.4681488910408165,1.0920207086717424,0.02857142857142857,35,cell_type_map,0.10298507462686567,0.39999999999999997
GSE197622,dorDG_Mossy_FT_vs_Sham,dorDG:Mossy,FT,Sham,precursor_proliferation,82,4,3,0.12911320010664443,0.9884601282017355,0.8252506745454938,0.2,35,cell_type_map,0.3825742574257426,0.6075471698113208
GSE197622,dorDG_Mossy_FT_vs_Sham,dorDG:Mossy,FT,Sham,projection_development,656,4,3,0.07236715055885831,1.276947375953348,0.8639402719104762,0.14285714285714285,35,cell_type_map,0.30131004366812225,0.4842105263157895
GSE197622,dorDG_Mossy_FT_vs_Sham,dorDG:Mossy,FT,Sham,synapse_organization,369,4,3,0.01170038932427256,0.08608102895419871,0.764247556546905,0.9428571428571428,35,cell_type_map,0.9867822318526543,1.0
GSE197622,dorDG_Mossy_FT_vs_Sham,dorDG:Mossy,FT,Sham,synaptic_plasticity,233,4,3,0.12374055787183418,0.8222945560013024,0.8068148282079793,0.3142857142857143,35,cell_type_map,0.5345070422535211,0.746147607461476
GSE197622,dorDG_Mossy_FT_vs_Sham,dorDG:Mossy,FT,Sham,extent_exclusive,452,4,3,0.09220828429947614,1.2592296849396067,0.8613357494477073,0.17142857142857143,35,cell_type_map,0.3508474576271186,0.552
GSE197622,dorDG_Mossy_FT_vs_Sham,dorDG:Mossy,FT,Sham,integration_exclusive,365,4,3,0.08363528138057238,0.5738922145633659,0.7850277451956572,0.6,35,cell_type_map,0.7913199419305255,0.9630541871921181
GSE197622,dorDG_Mossy_FT_vs_Sham,dorDG:Mossy,FT,Sham,integration_bias,1575,4,3,-0.3159694045346464,-0.5442731897266945,0.7829154895893045,0.4857142857142857,35,cell_type_map,0.6982142857142857,0.92
GSE197622,dorDG_Mossy_FT_vs_Sham,dorDG:Mossy,FT,Sham,exclusive_integration_bias,817,4,3,-0.5390347968777596,-0.43075503088150696,0.7758146189627431,0.5428571428571428,35,cell_type_map,0.747008547008547,0.9397849462365591
GSE197622,dorDG_OPC_FT_vs_Sham,dorDG:OPC,FT,Sham,extent_composite,1251,4,5,0.09627391047498379,0.7937268230266651,0.7035624791827052,0.23015873015873015,126,cell_type_map,0.42113662852299216,0.6280602636534839
GSE197622,dorDG_OPC_FT_vs_Sham,dorDG:OPC,FT,Sham,integration_composite,1182,4,5,0.07663839372679229,0.6054888247947817,0.6900629741941449,0.31746031746031744,126,cell_type_map,0.5351948807446189,0.746147607461476
GSE197622,dorDG_OPC_FT_vs_Sham,dorDG:OPC,FT,Sham,neurogenesis,1235,4,5,0.09618419095549527,0.7875720437149856,0.703068261471581,0.23015873015873015,126,cell_type_map,0.42113662852299216,0.6280602636534839
GSE197622,dorDG_OPC_FT_vs_Sham,dorDG:OPC,FT,Sham,neuron_differentiation,992,4,5,0.09171791116529909,0.7233888177449429,0.6981245990733432,0.2619047619047619,126,cell_type_map,0.46422018348623856,0.6801075268817205
GSE197622,dorDG_OPC_FT_vs_Sham,dorDG:OPC,FT,Sham,neuron_maturation,42,4,5,-0.05681036889038653,-0.21669224666833087,0.6733156513938089,0.7380952380952381,126,cell_type_map,0.8835192069392813,0.9925311203319502
GSE197622,dorDG_OPC_FT_vs_Sham,dorDG:OPC,FT,Sham,neuronal_survival,184,4,5,0.09176308847927853,0.5775738826837383,0.6883516330417994,0.4126984126984127,126,cell_type_map,0.6388888888888888,0.8679245283018868
GSE197622,dorDG_OPC_FT_vs_Sham,dorDG:OPC,FT,Sham,precursor_proliferation,92,4,5,0.09391425497871374,0.8076330765035827,0.7046919887573294,0.20634920634920634,126,cell_type_map,0.39238845144356954,0.6209761163032191
GSE197622,dorDG_OPC_FT_vs_Sham,dorDG:OPC,FT,Sham,projection_development,688,4,5,0.08708435320744959,0.7316230264862026,0.6987372412780906,0.25396825396825395,126,cell_type_map,0.4560099132589839,0.673170731707317
GSE197622,dorDG_OPC_FT_vs_Sham,dorDG:OPC,FT,Sham,synapse_organization,390,4,5,0.03507704390568741,0.21935503247095237,0.6733772361478866,0.7222222222222222,126,cell_type_map,0.8677446102819236,0.9812470698546647
GSE197622,dorDG_OPC_FT_vs_Sham,dorDG:OPC,FT,Sham,synaptic_plasticity,237,4,5,0.03999767169317467,0.36107384496837425,0.6777259413193215,0.5714285714285714,126,cell_type_map,0.772027972027972,0.9484536082474226
GSE197622,dorDG_OPC_FT_vs_Sham,dorDG:OPC,FT,Sham,extent_exclusive,453,4,5,0.13086339457227514,1.0600768086350039,0.7281955604783735,0.14285714285714285,126,cell_type_map,0.30131004366812225,0.4842105263157895
GSE197622,dorDG_OPC_FT_vs_Sham,dorDG:OPC,FT,Sham,integration_exclusive,384,4,5,0.07663811750548037,0.5696623119350182,0.6878805518007131,0.35714285714285715,126,cell_type_map,0.5867346938775511,0.8041958041958042
GSE197622,dorDG_OPC_FT_vs_Sham,dorDG:OPC,FT,Sham,integration_bias,1635,4,5,-0.17289658300455713,-0.9581889797682873,0.718039300603157,0.1746031746031746,126,cell_type_map,0.3550877192982456,0.5566556655665567
GSE197622,dorDG_OPC_FT_vs_Sham,dorDG:OPC,FT,Sham,exclusive_integration_bias,837,4,5,-0.41382317710071453,-0.8544278700345204,0.7086227580460831,0.23015873015873015,126,cell_type_map,0.42113662852299216,0.6280602636534839
GSE197622,dorDG_Oligodend1_FT_vs_Sham,dorDG:Oligodend1,FT,Sham,extent_composite,1194,3,5,-0.27437370422207985,-1.9387791004332062,0.9200934916389653,0.03571428571428571,56,cell_type_map,0.11655405405405406,0.39999999999999997
GSE197622,dorDG_Oligodend1_FT_vs_Sham,dorDG:Oligodend1,FT,Sham,integration_composite,1127,3,5,-0.3382399627849314,-2.5922317270884427,1.0456124731038396,0.03571428571428571,56,cell_type_map,0.11655405405405406,0.39999999999999997
GSE197622,dorDG_Oligodend1_FT_vs_Sham,dorDG:Oligodend1,FT,Sham,neurogenesis,1179,3,5,-0.27854244289216246,-1.9740805069816012,0.9263275990006962,0.03571428571428571,56,cell_type_map,0.11655405405405406,0.39999999999999997
GSE197622,dorDG_Oligodend1_FT_vs_Sham,dorDG:Oligodend1,FT,Sham,neuron_differentiation,948,3,5,-0.3012714714890704,-2.3220282808408954,0.9912876868424274,0.03571428571428571,56,cell_type_map,0.11655405405405406,0.39999999999999997
GSE197622,dorDG_Oligodend1_FT_vs_Sham,dorDG:Oligodend1,FT,Sham,neuron_maturation,41,3,5,-0.5139758347813798,-3.597745434854636,1.2696381444469842,0.017857142857142856,56,cell_type_map,0.0701219512195122,0.39999999999999997
GSE197622,dorDG_Oligodend1_FT_vs_Sham,dorDG:Oligodend1,FT,Sham,neuronal_survival,172,3,5,-0.16474750996897114,-1.4150111369889922,0.836772396264504,0.07142857142857142,56,cell_type_map,0.19060773480662985,0.42933333333333334
GSE197622,dorDG_Oligodend1_FT_vs_Sham,dorDG:Oligodend1,FT,Sham,precursor_proliferation,85,3,5,-0.35461831777877517,-1.907799012379877,0.9146810496760439,0.017857142857142856,56,cell_type_map,0.0701219512195122,0.39999999999999997
GSE197622,dorDG_Oligodend1_FT_vs_Sham,dorDG:Oligodend1,FT,Sham,projection_development,657,3,5,-0.3124366377278283,-2.15607174725767,0.9595417907923006,0.03571428571428571,56,cell_type_map,0.11655405405405406,0.39999999999999997
GSE197622,dorDG_Oligodend1_FT_vs_Sham,dorDG:Oligodend1,FT,Sham,synapse_organization,376,3,5,-0.49890523900348693,-3.5152316511482966,1.2502284311688399,0.017857142857142856,56,cell_type_map,0.0701219512195122,0.39999999999999997
GSE197622,dorDG_Oligodend1_FT_vs_Sham,dorDG:Oligodend1,FT,Sham,synaptic_plasticity,228,3,5,-0.3838015484877134,-3.2603980405131994,1.1912946522789924,0.017857142857142856,56,cell_type_map,0.0701219512195122,0.39999999999999997
GSE197622,dorDG_Oligodend1_FT_vs_Sham,dorDG:Oligodend1,FT,Sham,extent_exclusive,431,3,5,-0.21148483102170995,-1.6412310006698212,0.8705189638734502,0.07142857142857142,56,cell_type_map,0.19060773480662985,0.42933333333333334
GSE197622,dorDG_Oligodend1_FT_vs_Sham,dorDG:Oligodend1,FT,Sham,integration_exclusive,364,3,5,-0.3976488939225595,-3.88268570733556,1.337760825096295,0.017857142857142856,56,cell_type_map,0.0701219512195122,0.39999999999999997
GSE197622,dorDG_Oligodend1_FT_vs_Sham,dorDG:Oligodend1,FT,Sham,integration_bias,1558,3,5,-0.1497079706887656,-0.8825053063047541,0.7734562913558878,0.25,56,cell_type_map,0.4514018691588785,0.673170731707317
GSE197622,dorDG_Oligodend1_FT_vs_Sham,dorDG:Oligodend1,FT,Sham,exclusive_integration_bias,795,3,5,-0.39121087553442613,-0.7468022713347043,0.7614522108264944,0.30357142857142855,56,cell_type_map,0.5208703374777975,0.746147607461476
GSE197622,dorDG_Oligodend2_FT_vs_Sham,dorDG:Oligodend2,FT,Sham,extent_composite,1209,4,5,0.04025424333866323,0.2408108761554153,0.6739006856712609,0.6587301587301587,126,cell_type_map,0.8318082788671024,0.9708879184861718
GSE197622,dorDG_Oligodend2_FT_vs_Sham,dorDG:Oligodend2,FT,Sham,integration_composite,1142,4,5,0.009341887938060138,0.0520438000191558,0.6709645805597679,0.9285714285714286,126,cell_type_map,0.9792576419213974,1.0
GSE197622,dorDG_Oligodend2_FT_vs_Sham,dorDG:Oligodend2,FT,Sham,neurogenesis,1194,4,5,0.04055496989966137,0.24005955069179738,0.673881538332663,0.6666666666666666,126,cell_type_map,0.8374512353706112,0.9708879184861718
GSE197622,dorDG_Oligodend2_FT_vs_Sham,dorDG:Oligodend2,FT,Sham,neuron_differentiation,956,4,5,0.026997968724107143,0.15185455557825198,0.6720469693433354,0.7619047619047619,126,cell_type_map,0.8975609756097561,1.0
GSE197622,dorDG_Oligodend2_FT_vs_Sham,dorDG:Oligodend2,FT,Sham,neuron_maturation,43,4,5,-0.02487434466167078,-0.09109336480748172,0.6712620310766424,0.8888888888888888,126,cell_type_map,0.9626307922272047,1.0
GSE197622,dorDG_Oligodend2_FT_vs_Sham,dorDG:Oligodend2,FT,Sham,neuronal_survival,174,4,5,0.15686801601275396,1.2546445304966314,0.7499587082873826,0.047619047619047616,126,cell_type_map,0.14511041009463724,0.39999999999999997
GSE197622,dorDG_Oligodend2_FT_vs_Sham,dorDG:Oligodend2,FT,Sham,precursor_proliferation,86,4,5,0.02182623965680679,0.11566941724720879,0.671532331637678,0.9047619047619048,126,cell_type_map,0.9668141592920354,1.0
GSE197622,dorDG_Oligodend2_FT_vs_Sham,dorDG:Oligodend2,FT,Sham,projection_development,659,4,5,0.014639952410671809,0.08085319307929364,0.6711683437341143,0.8650793650793651,126,cell_type_map,0.946394865987165,1.0
GSE197622,dorDG_Oligodend2_FT_vs_Sham,dorDG:Oligodend2,FT,Sham,synapse_organization,381,4,5,-0.06969607936979497,-0.3018474935959342,0.6756537526928033,0.6428571428571429,126,cell_type_map,0.8203434610303831,0.9708879184861718
GSE197622,dorDG_Oligodend2_FT_vs_Sham,dorDG:Oligodend2,FT,Sham,synaptic_plasticity,240,4,5,-0.02561433506263796,-0.14237453966647348,0.6718987226799481,0.8492063492063492,126,cell_type_map,0.9441277080957811,1.0
GSE197622,dorDG_Oligodend2_FT_vs_Sham,dorDG:Oligodend2,FT,Sham,extent_exclusive,444,4,5,0.07331857812440223,0.44294043036527897,0.6811857427022896,0.4365079365079365,126,cell_type_map,0.6557801969932607,0.8730158730158729
GSE197622,dorDG_Oligodend2_FT_vs_Sham,dorDG:Oligodend2,FT,Sham,integration_exclusive,377,4,5,-0.014444285103301879,-0.07541873769483777,0.6711231516748346,0.9126984126984127,126,cell_type_map,0.9705494505494505,1.0
GSE197622,dorDG_Oligodend2_FT_vs_Sham,dorDG:Oligodend2,FT,Sham,integration_bias,1586,4,5,-0.22374345114590158,-0.5772080219802815,0.688329712349207,0.36507936507936506,126,cell_type_map,0.5957207207207207,0.8081081081081082
GSE197622,dorDG_Oligodend2_FT_vs_Sham,dorDG:Oligodend2,FT,Sham,exclusive_integration_bias,821,4,5,-0.6034829102035724,-0.5641951459507127,0.6875586293293907,0.36507936507936506,126,cell_type_map,0.5957207207207207,0.8081081081081082
GSE197622,venDG_AstroSub1_FT_vs_Sham,venDG:AstroSub1,FT,Sham,extent_composite,1216,4,4,-0.052731299662844996,-0.21516102064519863,0.7098294551513227,0.7714285714285715,70,cell_type_map,0.902179176755448,1.0
GSE197622,venDG_AstroSub1_FT_vs_Sham,venDG:AstroSub1,FT,Sham,integration_composite,1140,4,4,-0.08792481625860055,-0.33561033643363714,0.7137129615562722,0.6857142857142857,70,cell_type_map,0.8481434058898847,0.9708879184861718
GSE197622,venDG_AstroSub1_FT_vs_Sham,venDG:AstroSub1,FT,Sham,neurogenesis,1201,4,4,-0.053259715378472204,-0.21581594509901067,0.7098460233364569,0.7714285714285715,70,cell_type_map,0.902179176755448,1.0
GSE197622,venDG_AstroSub1_FT_vs_Sham,venDG:AstroSub1,FT,Sham,neuron_differentiation,962,4,4,-0.08363757764732982,-0.32765884551506874,0.7134049994594158,0.6571428571428571,70,cell_type_map,0.8318082788671024,0.9708879184861718
GSE197622,venDG_AstroSub1_FT_vs_Sham,venDG:AstroSub1,FT,Sham,neuron_maturation,42,4,4,-0.20059660880890115,-0.5228370470919943,0.7230351868922583,0.42857142857142855,70,cell_type_map,0.6489028213166145,0.8679245283018868
GSE197622,venDG_AstroSub1_FT_vs_Sham,venDG:AstroSub1,FT,Sham,neuronal_survival,169,4,4,0.005316434355263033,0.02188076544556054,0.7071349922926364,0.9714285714285714,70,cell_type_map,1.0,1.0
GSE197622,venDG_AstroSub1_FT_vs_Sham,venDG:AstroSub1,FT,Sham,precursor_proliferation,91,4,4,-0.03540527364671286,-0.12461722876537475,0.7080212716734553,0.9142857142857143,70,cell_type_map,0.9705494505494505,1.0
GSE197622,venDG_AstroSub1_FT_vs_Sham,venDG:AstroSub1,FT,Sham,projection_development,666,4,4,-0.08225010617107713,-0.3117644918058655,0.7128111658748859,0.6571428571428571,70,cell_type_map,0.8318082788671024,0.9708879184861718
GSE197622,venDG_AstroSub1_FT_vs_Sham,venDG:AstroSub1,FT,Sham,synapse_organization,385,4,4,-0.13089793418350668,-0.42621708340866443,0.7177314378297189,0.5714285714285714,70,cell_type_map,0.772027972027972,0.9484536082474226
GSE197622,venDG_AstroSub1_FT_vs_Sham,venDG:AstroSub1,FT,Sham,synaptic_plasticity,234,4,4,-0.07927444705666692,-0.3336304035807125,0.7136356006507236,0.6,70,cell_type_map,0.7913199419305255,0.9630541871921181
GSE197622,venDG_AstroSub1_FT_vs_Sham,venDG:AstroSub1,FT,Sham,extent_exclusive,443,4,4,0.011001988410754521,0.05082163091122021,0.7072589600097263,1.0,70,cell_type_map,1.0,1.0
GSE197622,venDG_AstroSub1_FT_vs_Sham,venDG:AstroSub1,FT,Sham,integration_exclusive,367,4,4,-0.08512029776245486,-0.31138723400273777,0.7127974238578048,0.6285714285714286,70,cell_type_map,0.8128514056224899,0.9708879184861718
GSE197622,venDG_AstroSub1_FT_vs_Sham,venDG:AstroSub1,FT,Sham,integration_bias,1583,4,4,-0.14232181558418328,-0.7790461383601118,0.7420081359444901,0.2857142857142857,70,cell_type_map,0.4972972972972973,0.7131782945736435
GSE197622,venDG_AstroSub1_FT_vs_Sham,venDG:AstroSub1,FT,Sham,exclusive_integration_bias,810,4,4,-0.4418683986814824,-0.7967391571186484,0.7435720814916631,0.2857142857142857,70,cell_type_map,0.4972972972972973,0.7131782945736435
GSE197622,venDG_Endothelial_FT_vs_Sham,venDG:Endothelial,FT,Sham,extent_composite,1239,3,4,0.058460863762698094,0.283810558239513,0.7690176699076269,0.7142857142857143,35,cell_type_map,0.8625,0.9787234042553191
GSE197622,venDG_Endothelial_FT_vs_Sham,venDG:Endothelial,FT,Sham,integration_composite,1161,3,4,0.04269350677475181,0.21629942640846192,0.7668193252127885,0.8285714285714286,35,cell_type_map,0.9339556592765462,1.0
GSE197622,venDG_Endothelial_FT_vs_Sham,venDG:Endothelial,FT,Sham,neurogenesis,1222,3,4,0.05654017348978309,0.27288254198475964,0.7686220277258126,0.7428571428571429,35,cell_type_map,0.8848335388409372,0.9925311203319502
GSE197622,venDG_Endothelial_FT_vs_Sham,venDG:Endothelial,FT,Sham,neuron_differentiation,978,3,4,0.04351668971618633,0.22429829229766507,0.7670490895152006,0.8,35,cell_type_map,0.9099099099099099,1.0
GSE197622,venDG_Endothelial_FT_vs_Sham,venDG:Endothelial,FT,Sham,neuron_maturation,44,3,4,-0.1136285614983547,-0.5051006919173677,0.7802858477704653,0.45714285714285713,35,cell_type_map,0.6701062215477996,0.897560975609756
GSE197622,venDG_Endothelial_FT_vs_Sham,venDG:Endothelial,FT,Sham,neuronal_survival,183,3,4,0.10657404016854072,0.3364952278977326,0.771139570488461,0.6857142857142857,35,cell_type_map,0.8481434058898847,0.9708879184861718
GSE197622,venDG_Endothelial_FT_vs_Sham,venDG:Endothelial,FT,Sham,precursor_proliferation,88,3,4,0.042889543049950435,0.2611326500765508,0.7682137459242275,0.6857142857142857,35,cell_type_map,0.8481434058898847,0.9708879184861718
GSE197622,venDG_Endothelial_FT_vs_Sham,venDG:Endothelial,FT,Sham,projection_development,674,3,4,0.028866821893226126,0.15601808510443652,0.765354491475224,0.8857142857142857,35,cell_type_map,0.9624296962879639,1.0
GSE197622,venDG_Endothelial_FT_vs_Sham,venDG:Endothelial,FT,Sham,synapse_organization,387,3,4,0.08318671061516228,0.4590353389282172,0.7774346773664188,0.6285714285714286,35,cell_type_map,0.8128514056224899,0.9708879184861718
GSE197622,venDG_Endothelial_FT_vs_Sham,venDG:Endothelial,FT,Sham,synaptic_plasticity,238,3,4,0.053856002527424215,0.2739504504573479,0.7686600147424815,0.6857142857142857,35,cell_type_map,0.8481434058898847,0.9708879184861718
GSE197622,venDG_Endothelial_FT_vs_Sham,venDG:Endothelial,FT,Sham,extent_exclusive,457,3,4,0.09954594662399012,0.43443985662544427,0.7760200591710288,0.5428571428571428,35,cell_type_map,0.747008547008547,0.9397849462365591
GSE197622,venDG_Endothelial_FT_vs_Sham,venDG:Endothelial,FT,Sham,integration_exclusive,379,3,4,0.05970092023922823,0.2928364008121785,0.7693559963355043,0.7714285714285715,35,cell_type_map,0.902179176755448,1.0
GSE197622,venDG_Endothelial_FT_vs_Sham,venDG:Endothelial,FT,Sham,integration_bias,1618,3,4,-0.0839650772793579,-0.6950353745342419,0.7947582969172003,0.37142857142857144,35,cell_type_map,0.6025641025641025,0.8081081081081082
GSE197622,venDG_Endothelial_FT_vs_Sham,venDG:Endothelial,FT,Sham,exclusive_integration_bias,836,3,4,-0.16771859662443128,-0.5668827956610485,0.7845182876995169,0.45714285714285713,35,cell_type_map,0.6701062215477996,0.897560975609756
GSE197622,venDG_ExcitNeuron_FT_vs_Sham,venDG:ExcitNeuron,FT,Sham,extent_composite,1204,3,4,0.4852030029845813,1.3200901991987617,0.8704005668285126,0.08571428571428572,35,cell_type_map,0.21846965699208443,0.42933333333333334
GSE197622,venDG_ExcitNeuron_FT_vs_Sham,venDG:ExcitNeuron,FT,Sham,integration_composite,1138,3,4,0.47472693205599004,1.3022224255532933,0.8677048218690061,0.08571428571428572,35,cell_type_map,0.21846965699208443,0.42933333333333334
GSE197622,venDG_ExcitNeuron_FT_vs_Sham,venDG:ExcitNeuron,FT,Sham,neurogenesis,1189,3,4,0.48591080202095804,1.3277355649082414,0.8715626806865666,0.08571428571428572,35,cell_type_map,0.21846965699208443,0.42933333333333334
GSE197622,venDG_ExcitNeuron_FT_vs_Sham,venDG:ExcitNeuron,FT,Sham,neuron_differentiation,957,3,4,0.4851664193022951,1.3135112520354169,0.8694046895754003,0.08571428571428572,35,cell_type_map,0.21846965699208443,0.42933333333333334
GSE197622,venDG_ExcitNeuron_FT_vs_Sham,venDG:ExcitNeuron,FT,Sham,neuron_maturation,42,3,4,0.4048101612332242,0.9291400980291663,0.8183296802083487,0.22857142857142856,35,cell_type_map,0.42113662852299216,0.6280602636534839
GSE197622,venDG_ExcitNeuron_FT_vs_Sham,venDG:ExcitNeuron,FT,Sham,neuronal_survival,167,3,4,0.39844497835768233,1.1484748419274027,0.84571436051858,0.14285714285714285,35,cell_type_map,0.30131004366812225,0.4842105263157895
GSE197622,venDG_ExcitNeuron_FT_vs_Sham,venDG:ExcitNeuron,FT,Sham,precursor_proliferation,88,3,4,0.5047487438928284,1.0621978879594003,0.8343618930966793,0.11428571428571428,35,cell_type_map,0.24920993227990967,0.4329411764705882
GSE197622,venDG_ExcitNeuron_FT_vs_Sham,venDG:ExcitNeuron,FT,Sham,projection_development,659,3,4,0.47616486440544376,1.3771121334928385,0.8791911715631892,0.08571428571428572,35,cell_type_map,0.21846965699208443,0.42933333333333334
GSE197622,venDG_ExcitNeuron_FT_vs_Sham,venDG:ExcitNeuron,FT,Sham,synapse_organization,387,3,4,0.505333285910984,1.2971572336688062,0.8669458012005504,0.08571428571428572,35,cell_type_map,0.21846965699208443,0.42933333333333334
GSE197622,venDG_ExcitNeuron_FT_vs_Sham,venDG:ExcitNeuron,FT,Sham,synaptic_plasticity,236,3,4,0.463360823594711,1.2441068736787912,0.8591353354663134,0.11428571428571428,35,cell_type_map,0.24920993227990967,0.4329411764705882
GSE197622,venDG_ExcitNeuron_FT_vs_Sham,venDG:ExcitNeuron,FT,Sham,extent_exclusive,440,3,4,0.5237063675783776,1.3418542790795918,0.8737222807973678,0.08571428571428572,35,cell_type_map,0.21846965699208443,0.42933333333333334
